chr1:229753685-229754185	500	500	983.274	1.96655	1.96655
chr1:225444796-225445296	500	500	54675.7	109.351	109.351
chr1:154384582-154385430	848	848	7901.62	9.31795	9.31795
chr1:202075920-202076599	679	679	3516.1	5.17835	5.17835
chr1:202076797-202077297	500	500	194.34	0.388681	0.388681
chr1:202117879-202118379	500	500	420.739	0.841478	0.841478
chr1:202118881-202119381	500	500	100.011	0.200022	0.200022
chr1:202164452-202164952	500	500	25228.4	50.4569	50.4569
chr1:203311739-203312239	500	500	5095.53	10.1911	10.1911
chr1:202165398-202166984	1586	1586	68363.9	43.1046	43.1046
chr1:203005609-203006109	500	500	40651.7	81.3033	81.3033
chr1:11882562-11883554	992	992	38349.1	38.6584	38.6584
chr1:109889127-109889627	500	500	743.248	1.4865	1.4865
chr1:109793476-109794628	1152	1152	17707.6	15.3711	15.3711
chr1:109901635-109902135	500	500	2404.12	4.80824	4.80824
chr1:33462417-33462917	500	500	33.9642	0.0679284	0.0679284
chr1:32448231-32449577	1346	1346	3963.03	2.9443	2.9443
chr1:38773413-38773913	500	500	68.1193	0.136239	0.136239
chr1:38308702-38309202	500	500	13096.9	26.1938	26.1938
chr1:38745382-38746585	1203	1203	5692.24	4.7317	4.7317
chr1:39892582-39893618	1036	1036	16126.8	15.5665	15.5665
chr1:44729192-44729692	500	500	2556.61	5.11322	5.11322
chr1:18534347-18534847	500	500	548.297	1.09659	1.09659
chr1:20197442-20197942	500	500	475.412	0.950823	0.950823
chr1:150976787-150977582	795	795	117895	148.296	148.296
chr1:150545481-150546099	618	618	31908.5	51.6318	51.6318
chr1:150186641-150188059	1418	1418	18712.1	13.1961	13.1961
chr1:227532194-227532694	500	500	15327.1	30.6543	30.6543
chr1:227368945-227370036	1091	1091	36812.2	33.7417	33.7417
chr1:227378718-227379999	1281	1281	12555.3	9.80121	9.80121
chr1:229004155-229004655	500	500	758.112	1.51622	1.51622
chr1:227357200-227358297	1097	1097	126519	115.331	115.331
chr1:227848345-227848957	612	612	15497.9	25.3233	25.3233
chr1:227855668-227856168	500	500	10669.6	21.3391	21.3391
chr1:228514357-228514857	500	500	70.5533	0.141107	0.141107
chr1:25933351-25933954	603	603	33078.7	54.8568	54.8568
chr1:234772074-234772812	738	738	14730.7	19.9604	19.9604
chr1:234699696-234700635	939	939	4996.66	5.32125	5.32125
chr1:234554353-234555330	977	977	8336.02	8.53227	8.53227
chr1:231159671-231160568	897	897	17536.2	19.5498	19.5498
chr1:231046680-231047180	500	500	12787	25.574	25.574
chr1:231053506-231054137	631	631	9779.41	15.4983	15.4983
chr1:161621278-161621909	631	631	61616.7	97.6493	97.6493
chr1:117339753-117340393	640	640	5485.46	8.57103	8.57103
chr1:116827191-116827691	500	500	66759.3	133.519	133.519
chr1:116686903-116688095	1192	1192	150434	126.203	126.203
chr1:110916794-110917570	776	776	88947.6	114.623	114.623
chr1:111101896-111102396	500	500	22593.3	45.1865	45.1865
chr1:43005581-43006323	742	742	2414.16	3.25358	3.25358
chr1:43044748-43045248	500	500	65.5739	0.131148	0.131148
chr1:43120356-43120856	500	500	1159.2	2.3184	2.3184
chr1:27523007-27523999	992	992	12341.1	12.4406	12.4406
chr1:27867738-27868238	500	500	36035.2	72.0703	72.0703
chr1:27869198-27869698	500	500	4254.86	8.50972	8.50972
chr1:28112667-28113483	816	816	8659.45	10.6121	10.6121
chr1:28249311-28250231	920	920	33636.1	36.561	36.561
chr1:28345727-28346629	902	902	42725.6	47.3676	47.3676
chr1:28351509-28352009	500	500	40893.2	81.7864	81.7864
chr1:28352119-28352734	615	615	86873.3	141.257	141.257
chr1:28883765-28884265	500	500	75978.6	151.957	151.957
chr1:28884388-28885427	1039	1039	235801	226.95	226.95
chr1:114379902-114380402	500	500	2342.79	4.68558	4.68558
chr1:222465255-222466156	901	901	69338.9	76.9577	76.9577
chr1:31826818-31827761	943	943	72972.7	77.3835	77.3835
chr1:52674680-52675532	852	852	12313.1	14.452	14.452
chr1:51896789-51897289	500	500	1.73073	0.00346146	0.00346146
chr1:52613563-52614512	949	949	16972.5	17.8846	17.8846
chr1:51283949-51284926	977	977	1042.81	1.06735	1.06735
chr1:38525695-38526510	815	815	11067.4	13.5797	13.5797
chr1:38523473-38524414	941	941	42419.3	45.079	45.079
chr1:227335491-227335991	500	500	4915.11	9.83021	9.83021
chr1:153433051-153433655	604	604	3750.28	6.20908	6.20908
chr1:154354416-154355047	631	631	1013.06	1.60548	1.60548
chr1:154629018-154629665	647	647	4306.31	6.65581	6.65581
chr1:155167590-155168248	658	658	792.262	1.20405	1.20405
chr1:154995616-154996116	500	500	1121.66	2.24331	2.24331
chr1:154386489-154387456	967	967	34942.9	36.1353	36.1353
chr1:154883907-154884407	500	500	836.109	1.67222	1.67222
chr1:85224598-85225505	907	907	5755.86	6.34604	6.34604
chr1:40036551-40037051	500	500	18692.6	37.3853	37.3853
chr1:39605902-39606605	703	703	4238.06	6.02854	6.02854
chr1:113210234-113210734	500	500	2388.29	4.77658	4.77658
chr1:113141387-113142161	774	774	30046.5	38.8198	38.8198
chr1:112893682-112894341	659	659	3198.29	4.85324	4.85324
chr1:19869923-19870423	500	500	63.8271	0.127654	0.127654
chr1:156504995-156505706	711	711	43983.7	61.8618	61.8618
chr1:156663199-156663699	500	500	25781.2	51.5624	51.5624
chr1:156398375-156398875	500	500	3011.26	6.02251	6.02251
chr1:156694071-156694571	500	500	33235.5	66.471	66.471
chr1:156890042-156890542	500	500	258.791	0.517582	0.517582
chr1:156502786-156503713	927	927	41085.6	44.321	44.321
chr1:157227510-157228256	746	746	997.103	1.3366	1.3366
chr1:157193565-157194065	500	500	72.313	0.144626	0.144626
chr1:157325123-157325623	500	500	3084.67	6.16935	6.16935
chr1:157274605-157275257	652	652	11878.4	18.2185	18.2185
chr1:157261900-157262828	928	928	1113.84	1.20026	1.20026
chr1:156460260-156460938	678	678	1626.96	2.39964	2.39964
chr1:207084622-207085122	500	500	1004.86	2.00973	2.00973
chr1:207746272-207746873	601	601	17350.1	28.8687	28.8687
chr1:116503996-116504794	798	798	202405	253.641	253.641
chr1:21673110-21673610	500	500	6279.64	12.5593	12.5593
chr1:21963904-21964404	500	500	925.54	1.85108	1.85108
chr1:21791423-21792482	1059	1059	126694	119.636	119.636
chr1:50976328-50979858	3530	3530	494216	140.005	140.005
chr1:3774714-3775214	500	500	8164.83	16.3297	16.3297
chr1:179016696-179017458	762	762	26383.4	34.6238	34.6238
chr1:36411834-36412334	500	500	2970.12	5.94025	5.94025
chr1:46535744-46536244	500	500	20.4735	0.040947	0.040947
chr1:46421693-46422193	500	500	1971.05	3.9421	3.9421
chr1:47212995-47213744	749	749	22066.7	29.4616	29.4616
chr1:47211816-47212316	500	500	5739.57	11.4791	11.4791
chr1:224333266-224334434	1168	1168	21307.1	18.2424	18.2424
chr1:224061346-224061846	500	500	1458.63	2.91725	2.91725
chr1:234745672-234746172	500	500	2184.29	4.36859	4.36859
chr1:234583655-234584155	500	500	6820.27	13.6405	13.6405
chr1:234544103-234544955	852	852	23715.5	27.8351	27.8351
chr1:233791054-233791554	500	500	36.9076	0.0738153	0.0738153
chr1:234879450-234879950	500	500	2480.04	4.96008	4.96008
chr1:233709985-233710692	707	707	1172.45	1.65834	1.65834
chr1:234874287-234874989	702	702	87009.9	123.946	123.946
chr1:234490866-234491588	722	722	2072.62	2.87066	2.87066
chr1:234866093-234866736	643	643	108958	169.453	169.453
chr1:234974711-234975618	907	907	97238.9	107.209	107.209
chr1:234893707-234894679	972	972	23569.9	24.2489	24.2489
chr1:234751083-234751583	500	500	2073.21	4.14641	4.14641
chr1:234867136-234867636	500	500	89925.3	179.851	179.851
chr1:244341467-244342097	630	630	2190.36	3.47675	3.47675
chr1:166705407-166705907	500	500	9501.55	19.0031	19.0031
chr1:166700585-166701085	500	500	2965.58	5.93116	5.93116
chr1:167616904-167618053	1149	1149	49963.3	43.4841	43.4841
chr1:114080465-114080965	500	500	724.197	1.44839	1.44839
chr1:115179399-115179899	500	500	917.255	1.83451	1.83451
chr1:114078096-114078596	500	500	2799.88	5.59977	5.59977
chr1:114388285-114388785	500	500	4904.89	9.80978	9.80978
chr1:154886234-154886734	500	500	3142.34	6.28469	6.28469
chr1:156602662-156603162	500	500	937.675	1.87535	1.87535
chr1:10387486-10388537	1051	1051	5385.61	5.12427	5.12427
chr1:181893867-181894956	1089	1089	4158.75	3.81887	3.81887
chr1:182338869-182339369	500	500	8734.62	17.4692	17.4692
chr1:182337949-182338449	500	500	59190.8	118.382	118.382
chr1:182330146-182330646	500	500	1667.11	3.33421	3.33421
chr1:27608544-27609044	500	500	90.6117	0.181223	0.181223
chr1:110857917-110858958	1041	1041	2669.15	2.56402	2.56402
chr1:161502961-161503461	500	500	4730.3	9.4606	9.4606
chr1:160665428-160666211	783	783	58097.3	74.1984	74.1984
chr1:43330148-43330648	500	500	32487	64.974	64.974
chr1:31954553-31955764	1211	1211	199921	165.088	165.088
chr1:32399795-32400295	500	500	813.797	1.62759	1.62759
chr1:31394571-31395186	615	615	43.3062	0.0704165	0.0704165
chr1:31957624-31958294	670	670	38408.6	57.3263	57.3263
chr1:23920093-23921311	1218	1218	53205.7	43.6828	43.6828
chr1:9145155-9145655	500	500	83.603	0.167206	0.167206
chr1:8858063-8858563	500	500	4153.54	8.30708	8.30708
chr1:221035446-221036305	859	859	67887.4	79.0307	79.0307
chr1:220300352-220301217	865	865	14361.5	16.6029	16.6029
chr1:220966720-220967220	500	500	6338.09	12.6762	12.6762
chr1:108533276-108534274	998	998	12853.6	12.8794	12.8794
chr1:231065649-231066489	840	840	4617.02	5.49645	5.49645
chr1:231048974-231049909	935	935	24529.1	26.2343	26.2343
chr1:67479062-67479777	715	715	22581.6	31.5826	31.5826
chr1:67682485-67683200	715	715	28697.9	40.1369	40.1369
chr1:23539621-23540248	627	627	2920.7	4.65822	4.65822
chr1:193113367-193113867	500	500	22214.3	44.4285	44.4285
chr1:182362501-182363298	797	797	5768.1	7.23727	7.23727
chr1:181905804-181906424	620	620	1690.02	2.72584	2.72584
chr1:84619227-84619727	500	500	406.224	0.812447	0.812447
chr1:85219916-85220707	791	791	1244.92	1.57386	1.57386
