chr1:229753685-229754185	500	500	1026.65	2.0533	2.0533
chr1:225444796-225445296	500	500	2445.06	4.89012	4.89012
chr1:154384582-154385430	848	848	835.945	0.985785	0.985785
chr1:202075920-202076599	679	679	626.435	0.922585	0.922585
chr1:202076797-202077297	500	500	1295.12	2.59025	2.59025
chr1:202117879-202118379	500	500	801.326	1.60265	1.60265
chr1:202118881-202119381	500	500	838.051	1.6761	1.6761
chr1:202164452-202164952	500	500	1118.43	2.23686	2.23686
chr1:203311739-203312239	500	500	1756.2	3.5124	3.5124
chr1:202165398-202166984	1586	1586	3778.1	2.38216	2.38216
chr1:203005609-203006109	500	500	1361.48	2.72297	2.72297
chr1:11882562-11883554	992	992	4272.54	4.30699	4.30699
chr1:109889127-109889627	500	500	579.566	1.15913	1.15913
chr1:109793476-109794628	1152	1152	914.682	0.793995	0.793995
chr1:109901635-109902135	500	500	1530.59	3.06118	3.06118
chr1:33462417-33462917	500	500	113.948	0.227896	0.227896
chr1:32448231-32449577	1346	1346	2052.86	1.52516	1.52516
chr1:38773413-38773913	500	500	113.083	0.226166	0.226166
chr1:38308702-38309202	500	500	672.355	1.34471	1.34471
chr1:38745382-38746585	1203	1203	619.517	0.514977	0.514977
chr1:39892582-39893618	1036	1036	1655.74	1.5982	1.5982
chr1:44729192-44729692	500	500	845.483	1.69097	1.69097
chr1:18534347-18534847	500	500	326.705	0.653411	0.653411
chr1:20197442-20197942	500	500	1422.49	2.84498	2.84498
chr1:150976787-150977582	795	795	2618.43	3.29363	3.29363
chr1:150545481-150546099	618	618	4933.26	7.98262	7.98262
chr1:150186641-150188059	1418	1418	671.824	0.473783	0.473783
chr1:227532194-227532694	500	500	386.266	0.772531	0.772531
chr1:227368945-227370036	1091	1091	808.199	0.740788	0.740788
chr1:227378718-227379999	1281	1281	798.666	0.623471	0.623471
chr1:229004155-229004655	500	500	457.684	0.915367	0.915367
chr1:227357200-227358297	1097	1097	3204.28	2.92095	2.92095
chr1:227848345-227848957	612	612	229.03	0.374231	0.374231
chr1:227855668-227856168	500	500	142.51	0.28502	0.28502
chr1:228514357-228514857	500	500	453.658	0.907315	0.907315
chr1:25933351-25933954	603	603	2348.73	3.89507	3.89507
chr1:234772074-234772812	738	738	1027.91	1.39283	1.39283
chr1:234699696-234700635	939	939	878.819	0.935909	0.935909
chr1:234554353-234555330	977	977	1198.43	1.22664	1.22664
chr1:231159671-231160568	897	897	2656.37	2.96139	2.96139
chr1:231046680-231047180	500	500	395.843	0.791687	0.791687
chr1:231053506-231054137	631	631	918.496	1.45562	1.45562
chr1:161621278-161621909	631	631	2067.98	3.2773	3.2773
chr1:117339753-117340393	640	640	377.23	0.589421	0.589421
chr1:116827191-116827691	500	500	2267.06	4.53413	4.53413
chr1:116686903-116688095	1192	1192	4996.35	4.19157	4.19157
chr1:110916794-110917570	776	776	1617.6	2.08453	2.08453
chr1:111101896-111102396	500	500	962.278	1.92456	1.92456
chr1:43005581-43006323	742	742	382.774	0.515867	0.515867
chr1:43044748-43045248	500	500	812.736	1.62547	1.62547
chr1:43120356-43120856	500	500	106.385	0.21277	0.21277
chr1:27523007-27523999	992	992	971.379	0.979212	0.979212
chr1:27867738-27868238	500	500	346.518	0.693037	0.693037
chr1:27869198-27869698	500	500	268.108	0.536216	0.536216
chr1:28112667-28113483	816	816	860.805	1.05491	1.05491
chr1:28249311-28250231	920	920	373.155	0.405603	0.405603
chr1:28345727-28346629	902	902	951.415	1.05478	1.05478
chr1:28351509-28352009	500	500	732.31	1.46462	1.46462
chr1:28352119-28352734	615	615	265.934	0.432413	0.432413
chr1:28883765-28884265	500	500	6434.27	12.8685	12.8685
chr1:28884388-28885427	1039	1039	5312.43	5.11302	5.11302
chr1:114379902-114380402	500	500	3062.41	6.12482	6.12482
chr1:222465255-222466156	901	901	3072.27	3.40984	3.40984
chr1:31826818-31827761	943	943	3406.99	3.61293	3.61293
chr1:52674680-52675532	852	852	668.185	0.784255	0.784255
chr1:51896789-51897289	500	500	426.551	0.853103	0.853103
chr1:52613563-52614512	949	949	1693.71	1.78473	1.78473
chr1:51283949-51284926	977	977	3560.37	3.64419	3.64419
chr1:38525695-38526510	815	815	384.238	0.471458	0.471458
chr1:38523473-38524414	941	941	904.814	0.961546	0.961546
chr1:227335491-227335991	500	500	740.506	1.48101	1.48101
chr1:153433051-153433655	604	604	2610.55	4.3221	4.3221
chr1:154354416-154355047	631	631	3621.11	5.73869	5.73869
chr1:154629018-154629665	647	647	615.316	0.951029	0.951029
chr1:155167590-155168248	658	658	1628.69	2.47522	2.47522
chr1:154995616-154996116	500	500	464.39	0.92878	0.92878
chr1:154386489-154387456	967	967	1212.75	1.25413	1.25413
chr1:154883907-154884407	500	500	498.043	0.996086	0.996086
chr1:85224598-85225505	907	907	1586.06	1.74869	1.74869
chr1:40036551-40037051	500	500	1129.03	2.25807	2.25807
chr1:39605902-39606605	703	703	811.675	1.15459	1.15459
chr1:113210234-113210734	500	500	858.569	1.71714	1.71714
chr1:113141387-113142161	774	774	1162.56	1.50201	1.50201
chr1:112893682-112894341	659	659	523.811	0.794858	0.794858
chr1:19869923-19870423	500	500	1285.44	2.57089	2.57089
chr1:156504995-156505706	711	711	3610.59	5.07819	5.07819
chr1:156663199-156663699	500	500	725.714	1.45143	1.45143
chr1:156398375-156398875	500	500	135.429	0.270857	0.270857
chr1:156694071-156694571	500	500	1322.87	2.64573	2.64573
chr1:156890042-156890542	500	500	1030.7	2.0614	2.0614
chr1:156502786-156503713	927	927	410.202	0.442505	0.442505
chr1:157227510-157228256	746	746	600.439	0.804878	0.804878
chr1:157193565-157194065	500	500	525.724	1.05145	1.05145
chr1:157325123-157325623	500	500	1130.96	2.26193	2.26193
chr1:157274605-157275257	652	652	768.603	1.17884	1.17884
chr1:157261900-157262828	928	928	380.685	0.410221	0.410221
chr1:156460260-156460938	678	678	1092.13	1.61081	1.61081
chr1:207084622-207085122	500	500	1829.68	3.65936	3.65936
chr1:207746272-207746873	601	601	1871.94	3.11471	3.11471
chr1:116503996-116504794	798	798	4290.52	5.37659	5.37659
chr1:21673110-21673610	500	500	477.468	0.954936	0.954936
chr1:21963904-21964404	500	500	1237.54	2.47508	2.47508
chr1:21791423-21792482	1059	1059	3770.54	3.56048	3.56048
chr1:50976328-50979858	3530	3530	4447.26	1.25985	1.25985
chr1:3774714-3775214	500	500	2988	5.976	5.976
chr1:179016696-179017458	762	762	2952.53	3.87471	3.87471
chr1:36411834-36412334	500	500	1053.86	2.10771	2.10771
chr1:46535744-46536244	500	500	74.7795	0.149559	0.149559
chr1:46421693-46422193	500	500	225.77	0.451541	0.451541
chr1:47212995-47213744	749	749	746.816	0.997084	0.997084
chr1:47211816-47212316	500	500	664.335	1.32867	1.32867
chr1:224333266-224334434	1168	1168	1002.41	0.858227	0.858227
chr1:224061346-224061846	500	500	631.261	1.26252	1.26252
chr1:234745672-234746172	500	500	566.141	1.13228	1.13228
chr1:234583655-234584155	500	500	525.378	1.05076	1.05076
chr1:234544103-234544955	852	852	2428.36	2.85019	2.85019
chr1:233791054-233791554	500	500	394.987	0.789974	0.789974
chr1:234879450-234879950	500	500	158.721	0.317442	0.317442
chr1:233709985-233710692	707	707	784.283	1.10931	1.10931
chr1:234874287-234874989	702	702	1342.74	1.91273	1.91273
chr1:234490866-234491588	722	722	912.341	1.26363	1.26363
chr1:234866093-234866736	643	643	5643.56	8.77693	8.77693
chr1:234974711-234975618	907	907	3021.71	3.33155	3.33155
chr1:234893707-234894679	972	972	580.72	0.597448	0.597448
chr1:234751083-234751583	500	500	496.754	0.993508	0.993508
chr1:234867136-234867636	500	500	1966.95	3.93389	3.93389
chr1:244341467-244342097	630	630	496.228	0.787663	0.787663
chr1:166705407-166705907	500	500	2521.49	5.04299	5.04299
chr1:166700585-166701085	500	500	972.945	1.94589	1.94589
chr1:167616904-167618053	1149	1149	865.826	0.753547	0.753547
chr1:114080465-114080965	500	500	351.36	0.70272	0.70272
chr1:115179399-115179899	500	500	941.776	1.88355	1.88355
chr1:114078096-114078596	500	500	349.683	0.699367	0.699367
chr1:114388285-114388785	500	500	738.984	1.47797	1.47797
chr1:154886234-154886734	500	500	552.321	1.10464	1.10464
chr1:156602662-156603162	500	500	336.565	0.67313	0.67313
chr1:10387486-10388537	1051	1051	195.919	0.186412	0.186412
chr1:181893867-181894956	1089	1089	864.753	0.79408	0.79408
chr1:182338869-182339369	500	500	702.153	1.40431	1.40431
chr1:182337949-182338449	500	500	1845.04	3.69007	3.69007
chr1:182330146-182330646	500	500	384.561	0.769121	0.769121
chr1:27608544-27609044	500	500	1022.08	2.04416	2.04416
chr1:110857917-110858958	1041	1041	399.388	0.383658	0.383658
chr1:161502961-161503461	500	500	1248.41	2.49682	2.49682
chr1:160665428-160666211	783	783	1764.36	2.25334	2.25334
chr1:43330148-43330648	500	500	2373.84	4.74767	4.74767
chr1:31954553-31955764	1211	1211	1177.94	0.9727	0.9727
chr1:32399795-32400295	500	500	1636.44	3.27289	3.27289
chr1:31394571-31395186	615	615	782.566	1.27247	1.27247
chr1:31957624-31958294	670	670	1715.9	2.56104	2.56104
chr1:23920093-23921311	1218	1218	1180.38	0.969116	0.969116
chr1:9145155-9145655	500	500	114.299	0.228597	0.228597
chr1:8858063-8858563	500	500	717.862	1.43572	1.43572
